index,name,Tc
3311,Rh0.7Ru0.3Se2,0.62
3312,Ga0.58Sb0.42,1.17
3313,Rh0.33Zr0.67,11.25
3314,Sn0.3361Pb0.5039In0.16Te1,2.49
3315,La1Pb3,4.086666667
3316,La1.875Ba0.1Sr0.025Cu1O4,6.0
3317,Sr0.55La0.45Bi1S2F1,3.1
3318,Nb0.97Cr0.03N1,1.2
3319,Ni0.05Rh0.04Ti0.91,3.5
3320,Ce1Fe0.85Co0.15As1O1,5.0
3321,Er0.7Tb0.3Ni2B2C1,2.0
3322,Ho0.6Lu0.4Ni2B2C1,9.82
3323,Cu0.75Ga0.25Sr2Y1.3Ce0.7Cu2O8.6,12.0
3324,Ir0.37Nb0.63,2.316666667
3325,Mo5.25Nb0.75Se8,6.2
3326,N0.7V1,2.03
3327,Sr1.7Ca0.3V1Fe1As1O3,0.8
3328,Ho0.97La0.03Ni2B2C1,7.44
3329,Fe0.6Ni0.4Zr2,0.2
3330,Pb2Pd1,2.98
3331,Ta1Se0.7Te1.3,0.27
3332,Pd0.5Bi2Te3,5.5
3333,Nb2Se2,6.9
3334,Cu40Zr60,1.173333333
3335,Sr0.2Mo1Se2,5.0
3336,Sr0.15Eu0.85Fe1.76Co0.24As2,2.0
3337,Nd1Bi0.97Pb0.03S2F0.3O0.7,5.37
3338,Pd0.5Au0.5Pb2,3.02
3339,Nb25Ti20Zr55,7.5
3340,D0.11Nb1D0.13Nb1,9.12
3341,C1Hf0.6Nb0.4,4.5
3342,Nd1Bi1S2F0.7O0.3,4.5
3343,Sr1Pd1.96Pt0.04Ge2,3.16
3344,Al0.02Au0.92In0.06,0.034
3345,Nb0.999Y0.001,9.27
3346,Mo0.95Hf0.05C0.7,10.9
3347,Mo4Re2Te8,3.5
3348,Rb0.1Li0.02W1O2.88F0.12,3.4
3349,V0.743Ga0.181Al0.076,12.0
3350,Th1Ru2Si2,1.1
3351,Th0.75Y0.25,1.63
3352,Gd0.06In1La2.94,4.1
3353,B5Nb1.8Th0.2,7.0
3354,Mo6Se7.5Cl0.5,6.33
3355,Cu2Sb1,0.085
3356,Cu20Sn80,5.71
3357,Ti0.595V0.255Al0.15,2.36
3358,Tl1V6S8,4.1
3359,Cu0.95Se2Zn0.05,2.45
3360,La1Pt4Ge14,5.4
3361,Y0.5Pr0.5Ba2Cu3O6.965,10.0
3362,O0.03V0.97,2.4
3363,Ir0.1Rh0.1Os0.8,0.14
3364,Na0.31Co1D2.5O3.25,4.5
3365,B0.015C0.985,12.0
3366,Lu1Ni1.95Co0.1B2C1,12.3
3367,Pb0.3Yb0.7Mo6Se8,7.1
3368,Bi2Sr2Cu1O6.18,3.0
3369,In1La3,9.61
3370,Er1Pd2Sn1,1.17
3371,La3Ru2Sn13,1.58
3372,Li2Pd3B0.9Al0.1,7.49
3373,Li1.2Rh1B1.5,2.5
3374,Zr1Ru1Si1,9.733333333
3375,Y0.8La0.2B6,5.8
3376,Nb0.75Si0.25,9.0
3377,Bi1.5La4Pb1.5,2.4
3378,Be0.96Re0.04,9.5
3379,Sr3Rh4Sn13,4.216666667
3380,Nd1.48Tb0.38Ce0.15Cu1O4,8.0
3381,Ta1S1.6Se0.4,3.97
3382,Zr1Ru1P1,8.496153846
3383,Pt3Th7,0.49
3384,Ti2In1N1,7.3
3385,La3Co3.5Ru0.5Sn13,2.41
3386,Re0.71V0.29,8.4
3387,Pr0.9Sr0.1Fe1As1O1,12.8
3388,Ge0.92Ga0.08,0.45
3389,Li2Cs1C60,12.0
3390,Si0.132Zr0.868,3.21
3391,Ti54Nb30Si16,4.8
3392,Pb1Tl0.04,7.06
3393,S0.8Se1.2Ta1,3.9
3394,Cr0.0265V0.9735,3.89
3395,Mo13Zr87,4.91
3396,Ge0.29Nb0.71,6.0
3397,Hg0.048In0.952,3.427
3398,La1Nd0.85Ce0.15Cu1O4,8.8
3399,Nb80Ga17Mn3,7.1
3400,Pd50.9745Mn0.0255Sb49,1.46
3401,Os0.5V0.5,5.15
3402,Ba1Cu0.6Si1.4,1.74
3403,Rb0.18W1O3,4.24
3404,K0.8Fe1.993Cr0.007Se2,11.0
3405,Be2Ga1,6.3
3406,Sn0.975Te1,0.165
3407,Y0.65Pr0.35Ba2Cu3O6.75,6.3
3408,Ir5Th1,3.93
3409,Pt0.22V0.78,1.76
3410,Ca0.8Pr0.2Fe1As2,10.0
3411,Te3Zr1,2.308333333
3412,Y0.65Tb0.35Ni2B2C1,4.6
3413,Tc0.9W0.1,10.4
3414,Nb1Pt1Si1,1.24
3415,Li0.46Cs1Ca2Nb3O10,5.3
3416,Pt0.33W0.67,3.02
3417,Co21Zr79,3.78
3418,Pd0.05Rh0.04Ti0.91,3.7
3419,D0.952Pd1,7.536
3420,Zr1V1.7Fe0.3,4.49
3421,Zr46.75Ti8.25Cu7.5Ni10Be27.5,2.8
3422,Ce1Ru2,5.998272727
3423,Ba8Si39Al7,4.0
3424,La0.6Th0.4Bi1S2O1,2.12
3425,V75Ge12.5Sb12.49,4.71
3426,Pt0.05Rh0.04Ti0.91,4.3
3427,Zr2Co0.15Ni0.85,1.4
3428,Au5Sn1,0.9
3429,Ba0.1K0.9Fe2As2,6.93
3430,Sb0.01V0.99,3.76
3431,Ga1Sb1,4.78
3432,Sr1Ga0.9Si1.1,4.73
3433,Al0.04Nb0.895O0.06,7.1
3434,Bi1Sr1Cu1OY,6.16
3435,Cd0.06Cu0.94Se2,1.3
3436,Ba0.779Na0.221Fe2As2,8.0
3437,Cr0.0132V0.9868,4.57
3438,Ta0.745Zr0.255,7.1
3439,Al2Th3,2.6
3440,Os0.3Re0.7,1.54
3441,Sr1Ti0.97Zr0.03O3,0.3
3442,Mo6.35Pb0.7S8Sn0.36,10.0
3443,Fe0.008La0.992,4.85
3444,Th1.6Lu0.4C3,10.9
3445,Nb0.26Re0.74,7.2
3446,As1Rh1.4,0.03
3447,Bi0.23Pb0.77,7.8
3448,W0.014Zr0.986,3.64
3449,Nb1,8.9976875
3450,Y4Ru6Sn19,1.3
3451,Ce1Rh0.23Co0.77In5,1.38
3452,K1Bi1O3,9.6
3453,Re0.15Ta0.85,0.75
3454,Sr1Fe1.9Ni0.1As2,5.5
3455,Nb3S4,3.81
3456,Pd3Te1,0.76
3457,Ba8Si37Ge9,5.0
3458,La0.46Ce0.54Ru2,0.668
3459,Na0.5Fe1As1,12.0
3460,Pr0.9Ce0.1Pt4Ge12,4.11
3461,Cr0.57Mo0.43,0.03
3462,Mo0.8Zr0.2C1,10.9
3463,La2.9952Gd0.0048In1,8.5
3464,Ti0.516V0.484,7.2
3465,Lu0.3Dy0.7Ni2B2C1,2.0
3466,Nb46Zr36.1Ta17.9,10.3
3467,Mo0.8736Zr0.0364B2,7.92
3468,Nb0.925Ru0.075,4.2
3469,Lu1Pd4B1C0.2,10.0
3470,Ag0.035Cd0.01Sn0.955,3.65
3471,Pb1Mo6S7.9Se0.1,12.7
3472,La1Bi1Pt1,0.9
3473,Hf0.61Ta0.39,5.71
3474,Nb3Si0.6Sn0.4,6.5
3475,Ru27Zr73,3.11
3476,Nd1Pt1.5Au0.6B2C1,1.6
3477,Ir0.0875Rh0.0875Os0.825,0.095
3478,Co20Th80,3.8
3479,Bi2Sr2Cu1O6,7.38
3480,Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
3481,Bi0.02In0.98,3.845
3482,V2.58Zr0.42Si1,8.8
3483,Mo0.4Rh0.6,0.91
3484,V2Hf0.9Y0.1,9.19
3485,Ir0.29Mo0.41Nb0.3,8.7
3486,Y1Ba2Cu2.9Zn0.1O6.88,4.3
3487,Lu1Ni1.83Co0.34B2C1,3.8
3488,K1Fe2As2,2.9965
3489,Fe1Se0.99,6.99
3490,Rh0.02U0.98,0.97
3491,Mo1Os2,5.2
3492,Mo3S1Se3,3.4
3493,U1Pd1.98Al3,1.2
3494,Ti0.775V0.225,4.7
3495,Ir0.85V0.15,0.26
3496,C60Tb2.75,5.4
3497,Li2B1Pd2.7Pt0.3,6.59
3498,Lu1Pt1Bi1,1.0
3499,Th1Ir1.4Os0.6,4.41
3500,Mg1C0.771B0.154Ni3,6.44
3501,Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
3502,Nb0.18U0.82,2.011
3503,Ca1Pt1Si3,2.3
3504,In0.95Te1,2.7
3505,Cr0.7Rh0.3,1.1
3506,Ba1Ti2Sb1.4Bi0.6O1,2.59
3507,Pd2.8Se1,2.3
3508,K1.1Bi1O3,8.8
3509,Th1Ir1.8Ru0.2,4.86
3510,Mg1C1Ni2.9Fe0.1,8.58
3511,Ba0.82K0.18Fe2As2,10.5
3512,Ca1Al0.2Ga0.8Si1,3.24
3513,La1Tl0.24Pb2.76,4.46
3514,Sc0.4V0.6,6.94
3515,Ce1Ni2Ge2,0.216666667
3516,Ag1B2,6.7
3517,Lu0.8Dy0.2Ni2B2C1,11.8
3518,P1W3,2.76
3519,Li2Pd0.3Pt2.7B1,3.37
3520,Nb3Rh0.7Os0.3,0.85
3521,Ca10Pt3.28Fe9.72As18,6.0
3522,Bi1Pt1Se1,1.45
3523,Nb1.2Mo1.8Al1,4.2
3524,Ag0.94Tl0.06,2.32
3525,Y0.5La0.5Rh3B2,1.88
3526,Sr1Pt2As2,5.083333333
3527,Au0.5Rh0.4Ti0.91,3.0
3528,Al0.95Li0.05,1.13
3529,Pb0.89Tl0.11,6.88
3530,Cu6Th1,0.2
3531,Mo0.05Nb0.95,7.815
3532,Nb0.19Ti0.74Zr0.07,9.1
3533,Pd1.1Te1,4.07
3534,Ni30Zr70,2.58
3535,C6Yb1,6.496666667
3536,Fe1Se0.88,8.843333333
3537,Rh2Y3,1.48
3538,La1Si10,6.7
3539,Y2Br0.5Cl1.5C2,3.25
3540,Nb0.95W0.05,7.25
3541,La1.85Sr0.15Cu0.976Zn0.024O4,6.6
3542,Cu0.65Zn0.35Ir2S4,2.8
3543,Mo0.75Pt0.15Re0.1,5.3
3544,Lu5Ir3.8Co0.2Si10,5.52
3545,Zr2Co0.9Ni0.1,5.94
3546,Ca2Al2.73Si4.27,6.4
3547,La0.7Hf0.3Bi1S2O1,1.74
3548,Sm0.1Fe0.9Se0.85,10.6
3549,Co0.015Ru0.985,0.32
3550,Mo1.905Hf0.095B1C1,5.0
3551,Ho4Os6Sn19,1.4
3552,Nd1Bi1S2F0.7O0.63,5.24
3553,Bi3.95Cu0.05S3O4,2.595
3554,Pt0.113Ru0.887,0.21
3555,Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
3556,La1.78Sr0.22Cu0.95Ni0.05O4,2.05
3557,Ge1La3,3.7
3558,Y0.75Gd0.25Ni2B2C1,4.52
3559,Sn0.97As0.005Te0.995,0.088
3560,Sr1Ga0.7Si1.3,3.17
3561,Yb1Mo6Se8,6.0
3562,Ba1Fe1.24Ru0.76As2,7.1
3563,Sr1Fe1.68Zn0.12Co0.2As2,6.22
3564,O1.07Ti1,1.0
3565,La1.8Nd0.05Ca0.074Ba0.076Cu1O4,2.05
3566,Zr1Ru1As1,8.716666667
3567,K0.1W1O2.9F0.1,2.1
3568,Al0.053Ti0.947,0.7
3569,Ce1Ru2Sc1,6.2
3570,Ba1Pt2As2,2.2625
3571,In0.82Te1,1.04
3572,Ta0.84W0.16,1.86
3573,Er0.8Gd0.2Rh4B4,4.41
3574,Nb98O2,7.33
3575,Ru3U1,0.0725
3576,La0.9837Ce0.0163Sn3,4.33
3577,Cu0.8Zn0.2Ir2S4,3.32
3578,Li1.04Ti1.96O4,12.1
3579,Pb0.196Sn0.784In0.02Te1,1.68
3580,La6Zn1Sb15,3.74
3581,Gd0.001Th0.999,1.11
3582,Y0.4Lu0.6Ir4B4,3.07
3583,Ti0.496Zr0.504,1.8
3584,Cd0.04In0.96,3.2595
3585,Pr1.48Y0.37Ce0.15Cu1O4,9.5
3586,La0.98Nd0.02Pt1Si1,3.42
3587,Bi2Ni3S2,0.79
3588,Y3.25Dy1.75Os4Ge10,5.2
3589,La1Ru2.925Fe0.075Si2,3.12
3590,Cr1Ti3,3.7
3591,Ir0.775Pt0.175Rh0.05,0.032
3592,V3Si0.6Sn0.4,9.7
3593,Cr0.03Sc0.97,3.1
3594,La1Pt2.1B2.4C1.2,10.35
3595,Au5Ca1,0.34
3596,Nb0.25Ti0.75N0.98,10.5
3597,Nb3Al0.15Ge0.85,7.4
3598,Ir0.165Rh0.165Os0.67,0.35
3599,Lu4.93Yb0.07Ir4Si10,1.5
3600,Rb1V6S8,0.65
3601,Pd49.75Cu0.25Sb50,1.56
3602,Bi3Ni0.9Fe0.1,4.06
3603,Ca1Cu0.33Si1.67,2.3
3604,Lu0.4Dy0.6Ni2B2C1,4.3
3605,Th0.99975U0.025,1.182
3606,La1.725Nd0.15Sr0.125Cu1O4,12.5
3607,Fe1Se0.492Te0.328,12.7
3608,Zr23V45.5Nb31.5,5.42
3609,Cu0.06Ti1Se2,2.396666667
3610,Tl2Ba2Cu1O5.989,10.0
3611,Cu0.15In0.85,3.75
3612,La1Ru2Si2,3.5
3613,Y2Pd0.9Pt0.1Ge3,2.68
3614,Ce1Ir1In4.973Hg0.027,0.955
3615,Hf1Ru4P2,9.5
3616,Rh20Zr80,3.72
3617,Au0.93Pd0.07Ga2,1.773
3618,P4W14O50,0.39
3619,Pb1.14Nb2Se5.14,3.4
3620,Al0.5Ge0.5Th2,0.21
3621,Mo5.8Ru0.2Se8,6.21
3622,Mo0.1Nb0.765Pd0.135,1.53
3623,Fe1.12Se0.03Te0.97,6.5
3624,Hg5Tl2,3.86
3625,Y1.9Dy0.1Fe3Si5,2.75
3626,Y2I1.75Br0.25C2,10.35
3627,Nb0.95V0.05N0.85,7.12
3628,Au0.1Zr0.9,2.78
3629,Mg2Pb1,5.6
3630,Bi1Cu0.9S1O1,5.8
3631,Cu0.12Ta1S2,1.82
3632,Cd0.9Ge0.1,1.7
3633,Nb3Sn0.73Ge0.27,8.2
3634,W2Zr1,1.08
3635,La9Br5B3C6,6.0
3636,La1Fe1As0.15P0.85O1,11.67
3637,Ni2Zr1Al1,0.69
3638,Al0.01Au0.92In0.07,0.0278
3639,Nb1B0.2Rh3,6.4
3640,Y0.75Pr0.25Ni2B2C1,7.7
3641,Cr2Re3B1,4.8
3642,Ir0.41Nb0.59,9.8
3643,Pd0.95Te2,1.89
3644,Tc0.7V0.3,7.355
3645,Cs1V6S8,0.32
3646,Ir0.93Te2,4.7
3647,C2Y1,3.895428571
3648,Li0.28Cs1Ca2Nb3O10,5.51
3649,Mo0.55Pt0.05Re0.425,11.25
3650,Fe0.98Ni0.02Se0.82,11.3
3651,Al1Os1,0.39
3652,Ba1Ti2Bi2O1,4.6
3653,La1Bi1S2F0.2O0.8,7.11
3654,Nb0.5Hf0.5N0.98,7.33
3655,Cu1Rh1.95Se4Sn0.05,2.7
3656,Mo6Se6.5Cl1.5,6.49
3657,La2.9579Ce0.0421In1,7.11
3658,La98Lu0.815Tb1.185,1.248
3659,Ti0.63V0.27Al0.1,3.62
3660,Sn0.961In0.027Te1,1.85
3661,La3Ni1,3.6
3662,Ag0.7Mo4Se5,5.96
3663,Fe0.031Ru0.969,0.054
3664,Ho1Ni1.99Co0.02B2C1,4.8
3665,Nb0.86Rh1.04,3.76
3666,Bi4Mg1,0.85
3667,Tm1Ni1.97Co0.06B2C1,8.7
3668,Pd5Se2,2.3
3669,Sc1Mo6S7,2.67
3670,La1Pt0.6Ni0.4Si1,2.63
3671,Rh0.94Se2,5.19
3672,Ge3Rh5,2.12
3673,Mo0.66Re0.34,11.8
3674,Re0.92V0.08,6.8
3675,La1Ni0.9Cu0.1C2,3.24
3676,Y0.47Er0.53Rh4B4,9.5
3677,C2Li1,1.9
3678,Ba0.19K0.81Bi1O3,8.4
3679,Ir0.34Nb0.66,2.25
3680,Y0.81Th0.19C2,3.52
3681,Ce1Rh0.2Ir0.8In5,0.67
3682,Ba0.47K0.53Bi0.99Pr0.01O3,6.4
3683,Ce1Co1In4.92Sn0.08,1.22
3684,La0.28Pt0.72,0.54
3685,Ba1Pd0.4Si1.6,1.11
3686,Tc0.4W0.6,7.18
3687,Pb1Tl0.27,6.43
3688,Ge0.976Te1,0.0855
3689,Pd0.15Zr0.85,4.8
3690,Nb80Si16Ge4,4.7
3691,C0.681Mo1,12.0
3692,Ti0.33V0.33Zr0.33,6.6
3693,La1Fe0.875Ir0.125As1O1,4.56
3694,Tm1.2Mo6S8,1.95
3695,Bi3.9Cu0.1S3O4,2.995
3696,Mo0.4Nb0.6,0.6
3697,Gd1Re1B1C1,4.0
3698,Nd1Ni0.72Bi2.14,4.2
3699,Nb0.7Ta0.3,6.985
3700,La1In2.25Sn0.75,0.75
3701,La1Rh1Si3,2.245
3702,Cu1Co1.98Rh0.02S4,2.82
3703,Pu0.9U0.1Co1Ga5,8.4
3704,Ba3Ir4Ge16,6.1
3705,La1Tl1.5Pb1.5,1.75
3706,V0.709Ga0.151Al0.14,9.0
3707,Ta0.52Ti0.48,7.86
3708,Fe0.5Ni0.5Zr2,1.85
3709,Nb4Fe1Si1,6.8
3710,Mo3.95Zr96.05,2.53
3711,Nb0.4Re0.6,2.43
3712,Ba1Fe2Se3,11.0
3713,U1Pd2.02Al3,0.83
3714,Nb3Pt1,9.516428571
3715,Lu4.5Er0.5Ir4Si10,2.74
3716,Al2Mg2,0.84
3717,Nd1Bi1S2F0.2O0.8,5.12
3718,Ga0.1Ge0.9,5.3
3719,Ir0.9Pt0.1,0.066
3720,Pr1Fe1As0.2P0.8F0.1O0.9,8.71
3721,Co1La3,4.226666667
3722,Ta0.17Zr0.83,5.28
3723,Rh0.67Te0.33,0.49
3724,Re0.83Ti0.17,7.05
3725,Sr0.1Bi2Se3,2.87
3726,Bi2Sr1.9La0.1Cu1O6.2,12.0
3727,Na2Rb0.5Cs0.5C60,8.2
3728,Zr1Ru1P0.95B0.05,8.4
3729,Nb4Co1Si1,6.0
3730,Nb55Rh45,5.13
3731,Cd1Mo6Se8,2.4
3732,Pd0.19Ti0.81,3.08
3733,Pd0.04Ir0.96Te2,2.99
3734,La1Ru2.94Fe0.06Si2,4.58
3735,Ca24Al28O66,0.195
3736,Nb3Rh0.5Au0.5,6.6
3737,Cd0.97Hg0.03,0.53
3738,La0.9Pr0.1Pb3,2.58
3739,Au0.15Sb0.85,8.1
3740,Nb0.38Zr0.62,8.7
3741,Sc0.5V0.5,7.03
3742,Nb0.7Zr0.3,10.8
3743,Ir0.385Nb0.615,9.7
3744,Nb6Sn5,2.435
3745,Nb99.976O0.024,9.23
3746,Bi2Pd1,3.823333333
3747,La1Rh1Sn1,1.916666667
3748,Ca1Al1.25Si0.75,4.4
3749,Al5Re24,3.35
3750,Ge2Rh5,2.12
3751,In0.1Sn0.9Te1.01,1.75
3752,V0.783Ga0.138Al0.079,10.2
3753,Ce1Rh1In5,1.652222222
3754,Bi0.05Sn0.95,3.93
3755,Hf1N0.989,6.6
3756,Ce1Co1In4.9945Cd0.0055,2.226
3757,Ce1Pt3Si0.97Ge0.03,0.63
3758,Ca0.3Ba1.45La1.25Cu3O6.96,9.6
3759,Mg0.9Mo5.1S6,2.5
3760,Nb3Rh0.05Pt0.95,8.9
3761,Nb3Rh0.9Au0.1,2.7
3762,Th1Os2Si2,1.1
3763,V0.73Si0.23Al0.04,10.4
3764,La0.3Nd0.7Pt2.1B2.4C1.2,4.28
3765,Hf0.99Zr0.01,0.37
3766,P3Sn4,1.24
3767,Cu1S1,1.585
3768,Bi6S5O8,2.4
3769,Lu2Sn1C1,5.2
3770,Fe1Se0.828Sb0.092,8.3
3771,Sr1Fe1.85Pd0.15As2,8.7
3772,Pd0.985Ni0.015H0.79,2.8
3773,Bi1Sr0.65Nd0.35Cu1OY,10.21
3774,Mo0.18U0.82,2.115333333
3775,Ir0.82Mo0.18,0.5
3776,Th1Ir1.3Os0.7,2.36
3777,Sm1Fe0.5Ru0.5As1F0.15O0.85,4.26
3778,Rb1Os2O6,6.318
3779,Sr1Ni2Ge2,0.8825
3780,Cr0.017U0.983,0.75
3781,Ba0.6K0.4Bi0.7Pb0.3O3,11.3
3782,V2.91Mo0.09Si1,10.4
3783,Pr0.6La0.4Os4Sb12,1.542
3784,Tc2Y1,8.8
3785,Cu40Sn60,4.19
3786,U0.4La0.6Pd2Al3,0.6
3787,Zr41.2Ti13.8Cu12.5Ni10Be22.5,1.0
3788,Ir0.135Rh0.135Os0.73,0.22
3789,Sr2Sc1Fe1P1O3,12.0
3790,Bi2Pd3Se2,0.96
3791,Os8.33Re91.67,1.876
3792,Ce1Co1.95,0.87
3793,Lu1Se1,0.56
3794,Sr2Ru0.9995Ti0.0005O4,1.13
3795,Nb1Tc3,10.5
3796,Nb1N1.22O0.18,12.3
3797,Pd0.05Ru0.05Zr0.9,9.0
3798,La0.95Y0.05Ni1C2,2.79
3799,Pb3Yb1,0.23
3800,Ba1Ta2S5,3.01
3801,Fe0.02Sc0.05Zr0.93,0.35
3802,Ir1Lu2,0.84
3803,La0.76Th0.24Pb3,1.46
3804,C1Ta0.45W0.55,10.5
3805,Rh0.01Ti0.99,1.78
3806,Li1.16Ti1.84O4,8.3
3807,Cr0.6Ru0.4,2.1
3808,Ce1Co1In4.996Sn0.004,2.21
3809,Er0.85Tb0.15Ni2B2C1,7.225
3810,La1Ni1P1O1,3.0
3811,B2Nb0.7,7.96
3812,Rb1Os1O6,6.3
3813,Ca1Cu0.25Si1.75,3.1
3814,Tc0.95V0.05,10.99
3815,Li1.4Zr1N1Cl1,10.0
3816,Bi1.1Nb1S3.1,0.415
3817,C1Ru1,2.02
3818,Fe9.92Ga25V65.08,4.65
3819,Cr0.01V0.99,4.8
3820,In1Sb1,3.32
3821,Pb1Mo6S7Se1,8.4
3822,La1Pt1.5Au0.6B2C1,10.2
3823,S1.1Zr1,4.5
3824,Ba1Cu0.5Si1.5,2.53
3825,Th1Ir1Ru1,2.53
3826,La1.85Sr0.15Cu0.979Al0.021O4,3.7
3827,Ce1Fe0.9Co0.1As1F0.1O0.9,9.8
3828,Y2Re3Si5,1.76
3829,Ga1La3,5.82
3830,Ag0.85Sn1.15Se2,6.175
3831,Pd34Se11,2.66
3832,La1.85Sr0.15Cu0.96Ni0.04O4,3.2005
3833,Al0.2La0.8,4.43
3834,Ge2Rh3,2.12
3835,Pr0.342Th0.658,0.32
3836,Pb0.9Yb0.1Mo6Se8,12.3
3837,Ru8Zr92,3.79
3838,La1Fe0.99Zn0.01As1O0.85,10.04
3839,La1Bi1S0.6Se1.4F0.5O0.5,3.01
3840,La2.9251Ce0.0749In1,4.42
3841,Th1Ir0.6Os1.4,3.73
3842,La1.8Sr0.2Cu0.96Ni0.04O4,4.925
3843,Rb0.19W1O3,5.5
3844,La1Bi1S2F0.7O0.54,4.46
3845,Bi1.5Pb0.5Sr1.4La0.6Cu1O6.118,10.8
3846,Ga1V2.1,6.3
3847,Cr0.05Rh0.04Ti0.91,3.75
3848,Co0.007Ru0.993,0.4
3849,Sm1Fe0.85Co0.15As1O1,10.875
3850,Mo0.8Pt0.2,4.56
3851,Sn0.8In0.2Te0.9Se0.1,3.7
3852,In0.62Tl0.38,2.76
3853,Nb3Te4,1.746666667
3854,Nb3Rh0.02Au0.98,11.4
3855,Rh0.09Zr0.91,10.1
3856,Y1In1.5Pb1.5,1.0
3857,La1Pd1Sb2,2.7
3858,Os0.006Re0.994,1.76
3859,Pd6Se1,0.66
3860,K0.8La0.2Bi1O3,12.2
3861,Ce2Co1In8,0.4
3862,C13La1,4.8
3863,Ru18Zr82,3.555
3864,V3Si0.4Ge0.6,7.2
3865,Pr0.73La0.27Ir2Zn20,0.093
3866,Nd1Fe0.8Rh0.2As1O1,10.0
3867,Ce0.98Th0.02Pt3Si1,0.4
3868,Pr1.85Ce0.15Cu0.995Ni0.005O4.065,11.92
3869,Y0.83Er0.17Rh4B4,10.4
3870,U1Co1Ge1,0.5995
3871,La1.79Sr0.21Cu0.94Fe0.06O4,2.8
3872,H1.33N0.33O3W1,3.2
3873,Ir0.19Rh0.75Se2,7.49
3874,Ce1Co1In4.98Cd0.02,2.14
3875,Ce1Fe1As0.47P0.53F0.05O0.95,5.84
3876,Ba1Fe1.946Pd0.054As2,12.3
3877,Mn0.101Ti0.899,3.0
3878,Ag1Mo6S8,7.7
3879,Ba0.2Mo1S2,5.7
3880,Nb80Si16B4,4.7
3881,Bi0.343In0.657,5.55
3882,In0.4Tl0.6,2.52
3883,Sm1Ba2Cu3O6.55,12.8
3884,Na0.3Co1H2.6O3.3,4.5575
3885,Li0.68Nb1O2,5.15
3886,Ba2Bi1.75Sb1.25,3.51
3887,La1.85Sr0.15Cu0.9775Zn0.0225O4,8.0
3888,La0.87Th0.13Sn3,6.26
3889,Rh0.04Ti0.96,2.0
3890,Mo0.33Re0.67,5.845
3891,U0.97Mo0.03,0.65
3892,Th1Os2Ge2,1.1
3893,Ir0.9Rh0.1Te2,2.61
3894,Na0.3Co0.995Mn0.005H2.6O3.3,4.05
3895,Sr0.5Eu0.5Fe1.76Co0.24As2,8.45
3896,Cd0.9Mg0.1,0.138
3897,La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,7.5
3898,Ag2Pd3S1,1.13
3899,Sb2Te3,4.942
3900,Ba1Pb0.75Sb0.25O3,3.5
3901,Cr0.09Ir0.91,0.78
3902,Co1Hf2,0.56
3903,Lu2.5Sc2.5Ir4Si10,7.915
3904,Au0.281Ga0.719,1.587
3905,Th1.6Sc0.4C3,6.8
3906,V2.67Pd0.33Si1,7.5
3907,Ir0.49Os0.21Rh0.3,0.27
3908,Cu0.7In0.01Nb0.29,9.04
3909,Ba1Pb0.85Sb0.15O3,1.4
3910,Ho0.7Dy0.3Ni2B2C1,5.83
3911,Bi0.0105Pb0.9895,7.214
3912,Ba0.7K0.3Fe1.66Co0.34As2,12.0
3913,Ce1Co0.6Ru0.4In5,1.8
3914,Pr1Pt4Ge9.5Sb2.5,0.69
3915,Ni24Zr76,3.115
3916,Th1Pt2Si2,1.1
3917,Hg2K1,1.2
3918,Sn0.1Tl0.9,3.5
3919,Th0.9Y0.1,1.51
3920,Rb0.23W1O3,3.25
3921,Hg8K1,3.42
3922,As1Cr1,1.838
3923,Ce1Ir1In4.946Hg0.054,0.476
3924,S1.005Sc1,5.37
3925,Lu4.9Sc0.1Ir4Si10,5.835
3926,Na1Fe0.995Co0.005As1,9.81
3927,Nb25Ti74Zr1,7.4
3928,Pr0.8La0.2Os4Sb12,1.7225
3929,Nb0.48Rh0.52,3.76
3930,Nb1.5Mo1.5Al1,4.9
3931,Al0.14Au0.86,0.385
3932,La1.85Sr0.15Cu0.971Ni0.029O4,11.6
3933,Y1Os1B2,2.22
3934,Nd0.65Pr0.35Ba1Ca1Cu3O7,10.0
3935,La2.916Pr0.084Tl1,7.7
3936,Bi1Na1,2.25
3937,Rh16Ir1S15,4.08
3938,Co0.5Fe0.5Ti1,3.3
3939,Au0.875Sn0.125,0.33
3940,Ir0.95Re0.02,0.112
3941,Ir1Mo3Nb3Pt1,6.13
3942,Sr1Ga1.3Si0.7,3.52
3943,Re0.15W0.85,2.4
3944,Ce1Fe1As0.7P0.3O1,4.0
3945,La0.92Tm0.08Sn3,5.17
3946,La1.72Sr0.28Cu1O4,4.98
3947,Mg10.5Ir19B17.1,4.8
3948,Sb0.04Sn0.96,3.76
3949,La2.952Gd0.048In1,3.48
3950,Ir0.95Pd0.05,0.05
3951,Ce1Co1In4.875Zn0.125,2.14
3952,Cu0.5Zn0.5Ir2S4,2.195
3953,B3Re7,3.19
3954,Nb0.25Ta0.75C1,9.8
3955,Al0.108V0.892,1.82
3956,Nb80Ga17.5Cr2.5,12.5
3957,La1Ni1Si1,1.23
3958,Th1In2.25Sn0.75,0.21
3959,C1Pt2W3,1.2
