,name,Tc
3342,La1.85Sr0.15Cu0.976Zn0.024O4,6.6
3343,Cu0.65Zn0.35Ir2S4,2.8
3344,Mo0.75Pt0.15Re0.1,5.3
3345,Lu5Ir3.8Co0.2Si10,5.52
3346,Zr2Co0.9Ni0.1,5.94
3347,Ca2Al2.73Si4.27,6.4
3348,La0.7Hf0.3Bi1S2O1,1.74
3349,Sm0.1Fe0.9Se0.85,10.6
3350,Co0.015Ru0.985,0.32
3351,Mo1.905Hf0.095B1C1,5.0
3352,Ho4Os6Sn19,1.4
3353,Nd1Bi1S2F0.7O0.63,5.24
3354,Bi3.95Cu0.05S3O4,2.595
3355,Pt0.113Ru0.887,0.21
3356,Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
3357,La1.78Sr0.22Cu0.95Ni0.05O4,2.05
3358,Ge1La3,3.7
3359,Y0.75Gd0.25Ni2B2C1,4.52
3360,Sn0.97As0.005Te0.995,0.088
3361,Sr1Ga0.7Si1.3,3.17
3362,Yb1Mo6Se8,6.0
3363,Ba1Fe1.24Ru0.76As2,7.1
3364,Sr1Fe1.68Zn0.12Co0.2As2,6.22
3365,O1.07Ti1,1.0
3366,La1.8Nd0.05Ca0.074Ba0.076Cu1O4,2.05
3367,Zr1Ru1As1,8.716666667
3368,K0.1W1O2.9F0.1,2.1
3369,Al0.053Ti0.947,0.7
3370,Ce1Ru2Sc1,6.2
3371,Ba1Pt2As2,2.2625
3372,In0.82Te1,1.04
3373,Ta0.84W0.16,1.86
3374,Er0.8Gd0.2Rh4B4,4.41
3375,Nb98O2,7.33
3376,Ru3U1,0.0725
3377,La0.9837Ce0.0163Sn3,4.33
3378,Cu0.8Zn0.2Ir2S4,3.32
3379,Pb0.196Sn0.784In0.02Te1,1.68
3380,La6Zn1Sb15,3.74
3381,Gd0.001Th0.999,1.11
3382,Y0.4Lu0.6Ir4B4,3.07
3383,Ti0.496Zr0.504,1.8
3384,Cd0.04In0.96,3.2595
3385,Pr1.48Y0.37Ce0.15Cu1O4,9.5
3386,La0.98Nd0.02Pt1Si1,3.42
3387,Bi2Ni3S2,0.79
3388,Y3.25Dy1.75Os4Ge10,5.2
3389,La1Ru2.925Fe0.075Si2,3.12
3390,Cr1Ti3,3.7
3391,Ir0.775Pt0.175Rh0.05,0.032
3392,V3Si0.6Sn0.4,9.7
3393,Cr0.03Sc0.97,3.1
3394,La1Pt2.1B2.4C1.2,10.35
3395,Au5Ca1,0.34
3396,Nb0.25Ti0.75N0.98,10.5
3397,Nb3Al0.15Ge0.85,7.4
3398,Ir0.165Rh0.165Os0.67,0.35
3399,Lu4.93Yb0.07Ir4Si10,1.5
3400,Rb1V6S8,0.65
3401,Pd49.75Cu0.25Sb50,1.56
3402,Bi3Ni0.9Fe0.1,4.06
3403,Ca1Cu0.33Si1.67,2.3
3404,Lu0.4Dy0.6Ni2B2C1,4.3
3405,Th0.99975U0.025,1.182
3406,Zr23V45.5Nb31.5,5.42
3407,Cu0.06Ti1Se2,2.396666667
3408,Tl2Ba2Cu1O5.989,10.0
3409,Cu0.15In0.85,3.75
3410,La1Ru2Si2,3.5
3411,Y2Pd0.9Pt0.1Ge3,2.68
3412,Ce1Ir1In4.973Hg0.027,0.955
3413,Hf1Ru4P2,9.5
3414,Rh20Zr80,3.72
3415,Au0.93Pd0.07Ga2,1.773
3416,P4W14O50,0.39
3417,Pb1.14Nb2Se5.14,3.4
3418,Al0.5Ge0.5Th2,0.21
3419,Mo5.8Ru0.2Se8,6.21
3420,Mo0.1Nb0.765Pd0.135,1.53
3421,Fe1.12Se0.03Te0.97,6.5
3422,Hg5Tl2,3.86
3423,Y1.9Dy0.1Fe3Si5,2.75
3424,Y2I1.75Br0.25C2,10.35
3425,Nb0.95V0.05N0.85,7.12
3426,Au0.1Zr0.9,2.78
3427,Mg2Pb1,5.6
3428,Bi1Cu0.9S1O1,5.8
3429,Cu0.12Ta1S2,1.82
3430,Cd0.9Ge0.1,1.7
3431,Nb3Sn0.73Ge0.27,8.2
3432,W2Zr1,1.08
3433,La9Br5B3C6,6.0
3434,Ni2Zr1Al1,0.69
3435,Al0.01Au0.92In0.07,0.0278
3436,Nb1B0.2Rh3,6.4
3437,Y0.75Pr0.25Ni2B2C1,7.7
3438,Cr2Re3B1,4.8
3439,Ir0.41Nb0.59,9.8
3440,Pd0.95Te2,1.89
3441,Tc0.7V0.3,7.355
3442,Cs1V6S8,0.32
3443,Ir0.93Te2,4.7
3444,C2Y1,3.895428571
3445,Li0.28Cs1Ca2Nb3O10,5.51
3446,Al1Os1,0.39
3447,Ba1Ti2Bi2O1,4.6
3448,La1Bi1S2F0.2O0.8,7.11
3449,Nb0.5Hf0.5N0.98,7.33
3450,Cu1Rh1.95Se4Sn0.05,2.7
3451,Mo6Se6.5Cl1.5,6.49
3452,La2.9579Ce0.0421In1,7.11
3453,La98Lu0.815Tb1.185,1.248
3454,Ti0.63V0.27Al0.1,3.62
3455,Sn0.961In0.027Te1,1.85
3456,La3Ni1,3.6
3457,Ag0.7Mo4Se5,5.96
3458,Fe0.031Ru0.969,0.054
3459,Ho1Ni1.99Co0.02B2C1,4.8
3460,Nb0.86Rh1.04,3.76
3461,Bi4Mg1,0.85
3462,Tm1Ni1.97Co0.06B2C1,8.7
3463,Pd5Se2,2.3
3464,Sc1Mo6S7,2.67
3465,La1Pt0.6Ni0.4Si1,2.63
3466,Rh0.94Se2,5.19
3467,Ge3Rh5,2.12
3468,Re0.92V0.08,6.8
3469,La1Ni0.9Cu0.1C2,3.24
3470,Y0.47Er0.53Rh4B4,9.5
3471,C2Li1,1.9
3472,Ba0.19K0.81Bi1O3,8.4
3473,Ir0.34Nb0.66,2.25
3474,Y0.81Th0.19C2,3.52
3475,Ce1Rh0.2Ir0.8In5,0.67
3476,Ba0.47K0.53Bi0.99Pr0.01O3,6.4
3477,Ce1Co1In4.92Sn0.08,1.22
3478,La0.28Pt0.72,0.54
3479,Ba1Pd0.4Si1.6,1.11
3480,Tc0.4W0.6,7.18
3481,Pb1Tl0.27,6.43
3482,Ge0.976Te1,0.0855
3483,Pd0.15Zr0.85,4.8
3484,Nb80Si16Ge4,4.7
3485,Ti0.33V0.33Zr0.33,6.6
3486,La1Fe0.875Ir0.125As1O1,4.56
3487,Tm1.2Mo6S8,1.95
3488,Bi3.9Cu0.1S3O4,2.995
3489,Mo0.4Nb0.6,0.6
3490,Gd1Re1B1C1,4.0
3491,Nd1Ni0.72Bi2.14,4.2
3492,Nb0.7Ta0.3,6.985
3493,La1In2.25Sn0.75,0.75
3494,La1Rh1Si3,2.245
3495,Cu1Co1.98Rh0.02S4,2.82
3496,Pu0.9U0.1Co1Ga5,8.4
3497,Ba3Ir4Ge16,6.1
3498,La1Tl1.5Pb1.5,1.75
3499,V0.709Ga0.151Al0.14,9.0
3500,Ta0.52Ti0.48,7.86
3501,Fe0.5Ni0.5Zr2,1.85
3502,Nb4Fe1Si1,6.8
3503,Mo3.95Zr96.05,2.53
3504,Nb0.4Re0.6,2.43
3505,U1Pd2.02Al3,0.83
3506,Nb3Pt1,9.516428571
3507,Lu4.5Er0.5Ir4Si10,2.74
3508,Al2Mg2,0.84
3509,Nd1Bi1S2F0.2O0.8,5.12
3510,Ga0.1Ge0.9,5.3
3511,Ir0.9Pt0.1,0.066
3512,Pr1Fe1As0.2P0.8F0.1O0.9,8.71
3513,Co1La3,4.226666667
3514,Ta0.17Zr0.83,5.28
3515,Rh0.67Te0.33,0.49
3516,Re0.83Ti0.17,7.05
3517,Sr0.1Bi2Se3,2.87
3518,Na2Rb0.5Cs0.5C60,8.2
3519,Zr1Ru1P0.95B0.05,8.4
3520,Nb4Co1Si1,6.0
3521,Nb55Rh45,5.13
3522,Cd1Mo6Se8,2.4
3523,Pd0.19Ti0.81,3.08
3524,Pd0.04Ir0.96Te2,2.99
3525,La1Ru2.94Fe0.06Si2,4.58
3526,Ca24Al28O66,0.195
3527,Nb3Rh0.5Au0.5,6.6
3528,Cd0.97Hg0.03,0.53
3529,La0.9Pr0.1Pb3,2.58
3530,Au0.15Sb0.85,8.1
3531,Nb0.38Zr0.62,8.7
3532,Sc0.5V0.5,7.03
3533,Nb0.7Zr0.3,10.8
3534,Ir0.385Nb0.615,9.7
3535,Nb6Sn5,2.435
3536,Nb99.976O0.024,9.23
3537,Bi2Pd1,3.823333333
3538,La1Rh1Sn1,1.916666667
3539,Ca1Al1.25Si0.75,4.4
3540,Al5Re24,3.35
3541,Ge2Rh5,2.12
3542,In0.1Sn0.9Te1.01,1.75
3543,V0.783Ga0.138Al0.079,10.2
3544,Ce1Rh1In5,1.652222222
3545,Bi0.05Sn0.95,3.93
3546,Hf1N0.989,6.6
3547,Ce1Co1In4.9945Cd0.0055,2.226
3548,Ce1Pt3Si0.97Ge0.03,0.63
3549,Ca0.3Ba1.45La1.25Cu3O6.96,9.6
3550,Mg0.9Mo5.1S6,2.5
3551,Nb3Rh0.05Pt0.95,8.9
3552,Nb3Rh0.9Au0.1,2.7
3553,Th1Os2Si2,1.1
3554,V0.73Si0.23Al0.04,10.4
3555,La0.3Nd0.7Pt2.1B2.4C1.2,4.28
3556,Hf0.99Zr0.01,0.37
3557,P3Sn4,1.24
3558,Cu1S1,1.585
3559,Bi6S5O8,2.4
3560,Lu2Sn1C1,5.2
3561,Fe1Se0.828Sb0.092,8.3
3562,Sr1Fe1.85Pd0.15As2,8.7
3563,Pd0.985Ni0.015H0.79,2.8
3564,Bi1Sr0.65Nd0.35Cu1OY,10.21
3565,Mo0.18U0.82,2.115333333
3566,Ir0.82Mo0.18,0.5
3567,Th1Ir1.3Os0.7,2.36
3568,Sm1Fe0.5Ru0.5As1F0.15O0.85,4.26
3569,Rb1Os2O6,6.318
3570,Sr1Ni2Ge2,0.8825
3571,Cr0.017U0.983,0.75
3572,V2.91Mo0.09Si1,10.4
3573,Pr0.6La0.4Os4Sb12,1.542
3574,Tc2Y1,8.8
3575,Cu40Sn60,4.19
3576,U0.4La0.6Pd2Al3,0.6
3577,Zr41.2Ti13.8Cu12.5Ni10Be22.5,1.0
3578,Ir0.135Rh0.135Os0.73,0.22
3579,Bi2Pd3Se2,0.96
3580,Os8.33Re91.67,1.876
3581,Ce1Co1.95,0.87
3582,Lu1Se1,0.56
3583,Sr2Ru0.9995Ti0.0005O4,1.13
3584,Nb1Tc3,10.5
3585,Pd0.05Ru0.05Zr0.9,9.0
3586,La0.95Y0.05Ni1C2,2.79
3587,Pb3Yb1,0.23
3588,Ba1Ta2S5,3.01
3589,Fe0.02Sc0.05Zr0.93,0.35
3590,Ir1Lu2,0.84
3591,La0.76Th0.24Pb3,1.46
3592,C1Ta0.45W0.55,10.5
3593,Rh0.01Ti0.99,1.78
3594,Li1.16Ti1.84O4,8.3
3595,Cr0.6Ru0.4,2.1
3596,Ce1Co1In4.996Sn0.004,2.21
3597,Er0.85Tb0.15Ni2B2C1,7.225
3598,La1Ni1P1O1,3.0
3599,B2Nb0.7,7.96
3600,Rb1Os1O6,6.3
3601,Ca1Cu0.25Si1.75,3.1
3602,Tc0.95V0.05,10.99
3603,Li1.4Zr1N1Cl1,10.0
3604,Bi1.1Nb1S3.1,0.415
3605,C1Ru1,2.02
3606,Fe9.92Ga25V65.08,4.65
3607,Cr0.01V0.99,4.8
3608,In1Sb1,3.32
3609,Pb1Mo6S7Se1,8.4
3610,La1Pt1.5Au0.6B2C1,10.2
3611,S1.1Zr1,4.5
3612,Ba1Cu0.5Si1.5,2.53
3613,Th1Ir1Ru1,2.53
3614,La1.85Sr0.15Cu0.979Al0.021O4,3.7
3615,Ce1Fe0.9Co0.1As1F0.1O0.9,9.8
3616,Y2Re3Si5,1.76
3617,Ga1La3,5.82
3618,Ag0.85Sn1.15Se2,6.175
3619,Pd34Se11,2.66
3620,La1.85Sr0.15Cu0.96Ni0.04O4,3.2005
3621,Al0.2La0.8,4.43
3622,Ge2Rh3,2.12
3623,Pr0.342Th0.658,0.32
3624,Ru8Zr92,3.79
3625,La1Fe0.99Zn0.01As1O0.85,10.04
3626,La1Bi1S0.6Se1.4F0.5O0.5,3.01
3627,La2.9251Ce0.0749In1,4.42
3628,Th1Ir0.6Os1.4,3.73
3629,La1.8Sr0.2Cu0.96Ni0.04O4,4.925
3630,Rb0.19W1O3,5.5
3631,La1Bi1S2F0.7O0.54,4.46
3632,Bi1.5Pb0.5Sr1.4La0.6Cu1O6.118,10.8
3633,Ga1V2.1,6.3
3634,Cr0.05Rh0.04Ti0.91,3.75
3635,Co0.007Ru0.993,0.4
3636,Sm1Fe0.85Co0.15As1O1,10.875
3637,Mo0.8Pt0.2,4.56
3638,Sn0.8In0.2Te0.9Se0.1,3.7
3639,In0.62Tl0.38,2.76
3640,Nb3Te4,1.746666667
3641,Rh0.09Zr0.91,10.1
3642,Y1In1.5Pb1.5,1.0
3643,La1Pd1Sb2,2.7
3644,Os0.006Re0.994,1.76
3645,Pd6Se1,0.66
3646,Ce2Co1In8,0.4
3647,C13La1,4.8
3648,Ru18Zr82,3.555
3649,V3Si0.4Ge0.6,7.2
3650,Pr0.73La0.27Ir2Zn20,0.093
3651,Nd1Fe0.8Rh0.2As1O1,10.0
3652,Ce0.98Th0.02Pt3Si1,0.4
3653,Y0.83Er0.17Rh4B4,10.4
3654,U1Co1Ge1,0.5995
3655,La1.79Sr0.21Cu0.94Fe0.06O4,2.8
3656,H1.33N0.33O3W1,3.2
3657,Ir0.19Rh0.75Se2,7.49
3658,Ce1Co1In4.98Cd0.02,2.14
3659,Ce1Fe1As0.47P0.53F0.05O0.95,5.84
3660,Mn0.101Ti0.899,3.0
3661,Ag1Mo6S8,7.7
3662,Ba0.2Mo1S2,5.7
3663,Nb80Si16B4,4.7
3664,Bi0.343In0.657,5.55
3665,In0.4Tl0.6,2.52
3666,Na0.3Co1H2.6O3.3,4.5575
3667,Li0.68Nb1O2,5.15
3668,Ba2Bi1.75Sb1.25,3.51
3669,La1.85Sr0.15Cu0.9775Zn0.0225O4,8.0
3670,La0.87Th0.13Sn3,6.26
3671,Rh0.04Ti0.96,2.0
3672,Mo0.33Re0.67,5.845
3673,U0.97Mo0.03,0.65
3674,Th1Os2Ge2,1.1
3675,Ir0.9Rh0.1Te2,2.61
3676,Na0.3Co0.995Mn0.005H2.6O3.3,4.05
3677,Sr0.5Eu0.5Fe1.76Co0.24As2,8.45
3678,Cd0.9Mg0.1,0.138
3679,La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,7.5
3680,Ag2Pd3S1,1.13
3681,Sb2Te3,4.942
3682,Ba1Pb0.75Sb0.25O3,3.5
3683,Cr0.09Ir0.91,0.78
3684,Co1Hf2,0.56
3685,Lu2.5Sc2.5Ir4Si10,7.915
3686,Au0.281Ga0.719,1.587
3687,Th1.6Sc0.4C3,6.8
3688,V2.67Pd0.33Si1,7.5
3689,Ir0.49Os0.21Rh0.3,0.27
3690,Cu0.7In0.01Nb0.29,9.04
3691,Ba1Pb0.85Sb0.15O3,1.4
3692,Ho0.7Dy0.3Ni2B2C1,5.83
3693,Bi0.0105Pb0.9895,7.214
3694,Ce1Co0.6Ru0.4In5,1.8
3695,Pr1Pt4Ge9.5Sb2.5,0.69
3696,Ni24Zr76,3.115
3697,Th1Pt2Si2,1.1
3698,Hg2K1,1.2
3699,Sn0.1Tl0.9,3.5
3700,Th0.9Y0.1,1.51
3701,Rb0.23W1O3,3.25
3702,Hg8K1,3.42
3703,As1Cr1,1.838
3704,Ce1Ir1In4.946Hg0.054,0.476
3705,S1.005Sc1,5.37
3706,Lu4.9Sc0.1Ir4Si10,5.835
3707,Na1Fe0.995Co0.005As1,9.81
3708,Nb25Ti74Zr1,7.4
3709,Pr0.8La0.2Os4Sb12,1.7225
3710,Nb0.48Rh0.52,3.76
3711,Nb1.5Mo1.5Al1,4.9
3712,Al0.14Au0.86,0.385
3713,Y1Os1B2,2.22
3714,Nd0.65Pr0.35Ba1Ca1Cu3O7,10.0
3715,La2.916Pr0.084Tl1,7.7
3716,Bi1Na1,2.25
3717,Rh16Ir1S15,4.08
3718,Co0.5Fe0.5Ti1,3.3
3719,Au0.875Sn0.125,0.33
3720,Ir0.95Re0.02,0.112
3721,Ir1Mo3Nb3Pt1,6.13
3722,Sr1Ga1.3Si0.7,3.52
3723,Re0.15W0.85,2.4
3724,Ce1Fe1As0.7P0.3O1,4.0
3725,La0.92Tm0.08Sn3,5.17
3726,La1.72Sr0.28Cu1O4,4.98
3727,Mg10.5Ir19B17.1,4.8
3728,Sb0.04Sn0.96,3.76
3729,La2.952Gd0.048In1,3.48
3730,Ir0.95Pd0.05,0.05
3731,Ce1Co1In4.875Zn0.125,2.14
3732,Cu0.5Zn0.5Ir2S4,2.195
3733,B3Re7,3.19
3734,Nb0.25Ta0.75C1,9.8
3735,Al0.108V0.892,1.82
3736,La1Ni1Si1,1.23
3737,Th1In2.25Sn0.75,0.21
3738,C1Pt2W3,1.2
3739,La3Co1Ru3Sn13,5.0
3740,Fe0.05Rh0.04Ti0.91,3.9
3741,Ba1Fe1.918Co0.044Cu0.038As2,8.7
3742,Al1Cu1,3.45
3743,Y1Rh1Al1,0.9
3744,La1.875Ba0.075Sr0.05Cu1O4,8.8
3745,Mo5.6Ru0.4Se8,5.69
3746,Cu0.06Ti2Se2,2.0
3747,Cs0.1Li0.05W1O2.85F0.15,3.3
3748,K2.9Ba4.9Si46,3.2
3749,Lu1Sc4Ir4Si10,7.655
3750,Sn1Te1,0.1005
3751,Bi2Sr1.3Sm0.7Cu1O6.405,8.0
3752,C1Hf0.7Nb0.3,6.1
3753,Y2Pd1Ge2.5Si0.5,3.3
3754,Bi1Sr0.95Nd0.05Cu1OY,8.01
3755,Th0.67Nd0.33Ru2,1.51
3756,Pd32Zr68,2.24
3757,Mo0.93Pt0.17,2.8
3758,Mo1Ru1,10.0
3759,Ru22Zr78,3.73
3760,La0.3Sm0.7Bi1S2F0.5O0.5,5.12
3761,Al1Ce0.0165La3,1.45
3762,Y0.99Gd0.01Rh4B4,10.1
3763,Y2Pd0.3Pt0.7Ge3,2.26
3764,Ir0.43Rh0.52Te2,2.82
3765,Co15Zr85,3.3
3766,N0.48Nb1,5.5
3767,Ir0.987Mo0.013,0.107
3768,Pd23Zr77,2.84
3769,V2.49Mn0.42Si1,8.1
3770,Nb25V5Ti70,7.7
3771,Mg1C1Ni2.995Fe0.005,6.44
3772,Pt2Y8,0.9
3773,Ti0.76V0.24,4.382
3774,Ir0.2Si0.05Zr0.75,6.2
3775,Er0.4Tb0.6Ni2B2C1,2.0
3776,Ta1Se0.8Te1.2,1.165
3777,La0.8Zr0.2Bi1S2O1,1.66
3778,Pd0.49Sb0.51,1.44
3779,Pb1S1Yb1S1,6.39
3780,Cu1Rh1.78Sn0.22Se4,1.92
3781,Nb0.5Ti0.5,10.3
3782,Au0.098Pd0.02Ga2,1.51
3783,U1Ru1.99Re0.01Si2,0.23
3784,Ce1Co0.5Ir0.5In5,0.64
3785,Sn1Ta3,6.6925
3786,Ce0.02La0.98,2.58
3787,Ce1Cu2Si1.88Ge0.12,0.2
3788,La2C2Br2,7.03
3789,Ba0.6K0.4Bi0.925Pr0.075O3,4.5
3790,Er1Ni1.97Co0.06B2C1,6.6
3791,Ce1Ru0.3Co1.7,0.27
3792,Ag2F1,0.066
3793,La7Ni3,2.1
3794,Au0.885Sn0.115,0.21
3795,Bi0.5Pb0.5,8.4
3796,La2Sb1,3.025
3797,Sr1Fe1.72Zn0.08Co0.2As2,9.41
3798,B0.057Si0.943,0.34
3799,Nb3Os1,0.663333333
3800,La1.65Ba0.35Cu1O4,4.2
3801,Y0.3Lu0.7Ir4B4,2.98
3802,Tc0.6V0.4,4.17
3803,Li2Pd2.7Ni0.3B1,7.233333333
3804,Cu0.67Nb2S2C1,4.85
3805,Ca1Cu0.25Si1.7,3.2
3806,Nb98.68O1.32,7.85
3807,Ce1Ni0.8Bi2.03,4.2
3808,Eu0.0034La0.9966,3.95
3809,La1.84Ba0.16Cu0.99Ga0.01O4,8.3
3810,Al0.2B5Mo1.8,5.7
3811,Au0.15Te0.85,1.64
3812,Fe0.02Re0.98,1.6
3813,Al0.39Mg0.61,1.5
3814,Lu1Re1B1C1,6.1
3815,Rh23Zr77,3.66
3816,Re0.76V0.24,4.52
3817,Ho1Rh0.8Ir3.2B4,1.26
3818,Tm1Ni1.88Fe0.12B2C1,5.52
3819,Cu1Co1.95Ir0.05S4,2.13
3820,Cr0.25Mo0.75,0.155
3821,Ru2Th1,3.68
3822,Tc0.5W0.5,7.52
3823,Hf1Ta1C1,7.9
3824,Ni2Hf1Ga1,1.12
3825,Be22Ga1,5.7
3826,Cu1Co1.8Cr0.2S4,2.7
3827,Ge1.62Y1,2.4
3828,Ir0.925Ru0.075,0.11
3829,Cr0.72Os0.28,3.906
3830,Pr0.7Nd0.3Os4Sb12,1.27
3831,Mo0.59Si0.41,1.34
3832,C1Ta0.5W0.5,10.1
3833,Y3Pt4Ge6,2.6
3834,Ir0.76Rh0.18Se2,8.09
3835,Mg1C0.977Ni3,7.0
3836,Bi2Cs1,4.75
3837,Cu0.75Zn0.25Ir2S4,3.3
3838,Mn0.02Ti0.98,1.9
3839,Nb2B1N1,4.4
3840,Cs0.5Nb1S2,2.8
3841,Y1Re1B1C1,4.7
3842,Ba0.34K0.66Bi1O3,7.0
3843,La0.3Ce0.7Ru2,2.134
3844,Tm1Ni2B2C1,9.659
3845,Pd1Se1Te1,0.6
3846,Mo0.2Nb0.64Pd0.16,0.94
3847,La2.98Ce0.02In1,8.2
3848,Hf2Ni1,0.87
3849,B1Mo1.5Ta0.5,1.815
3850,Ba1Si2,5.3
3851,Zr2Co0.85Cu0.15,5.88
3852,La13Ga8Sb21,2.4
3853,Lu5Ir2Rh2Si10,5.45
3854,Nb0.11Re0.78Ta0.11,8.8
3855,La3Pd4Ge4,2.493333333
3856,Ca1Al0.3Ga0.7Si1,3.0
3857,La0.9Y0.1Co2B2,4.175
3858,Cr0.055V0.945,1.89
3859,La1Fe0.999Mn0.001As1F0.11O0.89,10.33666667
3860,Pb0.445Sn0.445In0.13Te1,3.2
3861,Pd1Te2.3,1.85
3862,C0.74W0.26Si1,3.3
3863,Sn0.966Te1,0.167
3864,La1Fe1As0.2P0.8F0.05O0.95,10.87
3865,Rb0.5Nb1S2,1.8
3866,Al0.102Ti0.898,0.73
3867,Na0.31Co1H2.6O3.3,4.27
3868,Zr31V61.8Nb7.2,9.65
3869,Sn0.714Ge0.126In0.16Te1,2.23
3870,Ba1Fe2As1.6P0.4,9.758333333
3871,Pd0.05Ti0.95,4.64
3872,Co3Th7,1.815
3873,Ga0.1V2Al20,1.53
3874,Ba8Si43Al3,5.75
3875,Au1Pb3,4.325
3876,Th0.3Zr0.7,2.7
3877,Sc5Co4Si10,4.81
3878,Sm1Ni0.78Bi2.08,4.2
3879,La2.706Pr0.294Tl1,5.25
3880,Y1Mo6Se8,6.38
3881,Cu1.8Mo6S8,10.4
3882,H0.34Nb0.72Pd0.28,1.64
3883,Er1Ni1.9Co0.1B2C1,3.1
3884,Mo6Se5I3,4.2
3885,Ag2In1,2.11
3886,C8.1K1,0.152
3887,Ir0.5Te0.5,3.0
3888,Co0.017V0.983,3.28
3889,Mg1Co1Ni2.91Co0.09,6.0
3890,Ir1Zr2,7.365
3891,Bi1Re2,2.2
3892,Al0.1V0.9,1.96
3893,La0.85Y0.15,3.06
3894,Mo0.35Pt0.075Re0.375,10.6
3895,Mo3P1,5.936666667
3896,La1Rh1Bi1,2.36
3897,Rh0.1Ti0.9,4.0
3898,Cs1Sr1Bi0.25Pb0.75O3,7.5
3899,Lu0.88Gd0.12Ni2B2C1,7.3
3900,Zr2Rh1H0.1,10.8
3901,Y0.5Lu0.5Ir4B4,3.21
3902,C2Lu1,3.33
3903,Y1Ru1B2,7.7
3904,Nb0.938Ta0.062,8.42
3905,As1Bi1Pb1,9.0
3906,Pb1Pt1,7.2
3907,La3Ru4Sn13,2.65
3908,Mg0.23Al0.77B2,5.1
3909,Y2Pd0.5Pt0.5Ge3,2.42
3910,Pr0.251Th0.749,0.53
3911,V50Ti49Ta1,4.51
3912,U1Pd2Al2.85Ga0.15,1.15
3913,Hf0.08Ta0.92,5.38
3914,Hf0.16Ta0.84,5.98
3915,Au0.94In0.06,0.0111
3916,Ce1Pt2.97Si1,0.72
3917,Y0.92Gd0.08Ru2,2.2
3918,Ba0.95Na0.05Ti2Sb2O1,3.14
3919,Ir0.35Ta0.65,0.6
3920,Ca10Pt3.213Fe9.787As18,4.3
3921,Sn0.84In0.16Te1,2.2175
3922,La1.83Sr0.17Cu0.96Ni0.04O4,7.233333333
3923,B2Nb0.5,7.56
3924,Bi3Sn1,3.77
3925,Se1,5.016666667
3926,Er1Ni1.96Fe0.04B2C1,8.355
3927,Sc0.01V0.99,5.67
3928,Fe3Re2,6.55
3929,Mg2Zn11,0.88
3930,Y1Ni1.34Pd0.66B2C1,10.4
3931,Lu0.32Dy0.68Ni2B2C1,2.0
3932,Nd1.85Ce0.15Cu0.996Co0.004O4,10.4
3933,Ir1Nb3,1.4075
3934,B6Nd1,3.0
3935,Sm0.7Pr0.3Ba2Cu3O6.8,5.0
3936,Pb0.7Yb0.3Mo6Se8,10.2
3937,Cs0.96Bi4Te6,4.4
3938,Y0.71Er0.29Rh4B4,10.0
3939,Sc2Fe3Si5,4.57
3940,Ba1Nb2Se5,2.5
3941,Pt0.5W0.5,1.45
3942,Ce1Ir5,1.82
3943,Ir0.56Os0.24Rh0.2,0.28
3944,Mg1C0.814B0.111Ni3,6.88
3945,Ce1Rh2Si2,0.356666667
3946,Cr0.25V0.75,1.36
3947,La1.85Sr0.15Cu0.97Ru0.03O4,10.8
3948,Th0.999U0.1,0.725
3949,Cu0.055Ti1Se2,2.24
3950,Mo0.1Nb0.72Pd0.18,1.45
3951,Sc0.1Y0.9Ir3.6Rh0.4B4,3.45
3952,Ba1Fe1.958Rh0.042As2,5.41
3953,Cu0.05Rh0.04Ti0.91,2.5
3954,Ca4Rh6Pb19,3.3
3955,V0.7Zr0.3,8.6
3956,Ca1Tl3,2.04
3957,Fe0.98Cu0.02Se0.88,4.0
3958,H0.51Mo0.1Nb0.765Pd0.135,5.46
3959,Sm1.2Mo6S8,2.4
3960,Am1,1.2775
3961,K0.1Li0.02W1O2.88F0.12,1.1
3962,Bi0.2Pb0.8,8.15
3963,B2.26Nb1,9.2
3964,Mo3O5,7.2
3965,Nb3Rh0.02Pt0.98,9.6
3966,U0.983Th0.017Be13,0.525
3967,Na0.28O3W1,0.56
3968,Cu0.78Zn0.22Ir2S4,3.3
3969,Mg0.47Tl0.53,2.75
3970,Rh1,0.08138375
3971,Al0.28Mg0.18,1.63
3972,La1Fe1P1F0.06O0.94,6.8
3973,Rh1Th1,0.36
3974,Cu7.5Sr2Ca6Cr0.5O17.1,10.0
3975,Zr29.8V59.4Nb10.8,9.58
3976,Co14.3U85.7,0.78
3977,C1Ir1Mo3,3.2
3978,Eu1Fe1.76Co0.24As2,2.0
3979,Lu0.8Tm0.2Ru1B2,7.295
3980,Ce1Co1In4.9976Hg0.0024,2.252
3981,Cr0.1V0.9,2.6125
3982,Pd1T0.786,2.493
3983,Er0.187Ho0.813Rh4B4,6.43
3984,Ce1Co0.875Ni0.125In5,1.41
3985,Sr2Ru0.999Ti0.001O4,0.6
3986,Y1Pt1.5Au0.6B2.4C1.2,5.8
3987,Pb1.9Rh1,1.32
3988,Nb0.22U0.78,2.01
3989,N0.8Nb1,8.9
3990,Sb0.08Sn0.92,3.89
3991,Rb0.2W1O3,4.126666667
3992,Ce1Pd2Si2,0.421
3993,Sn1.2Mo6.35S8,10.7
3994,Cu19.8Zr79.2Mn1,2.11
3995,Al2.06Cu1,0.65
